7.53397506e-6   1.9160919137497855e-8   1.9160919137497855e-8   1.940739455957843e-8
8.05340538e-6   2.043654642321826e-8   2.043654642321826e-8   2.0699430806236942e-8
8.60860242e-6   2.1796986667088962e-8   2.1796986667088962e-8   2.2077370997835482e-8
9.20207256e-6   2.3247985505363073e-8   2.3247985505363073e-8   2.3547034679300866e-8
9.83645766e-6   2.479557947902913e-8   2.479557947902913e-8   2.51145360423323e-8
0.00001051453506   2.6446093498997847e-8   2.6446093498997847e-8   2.678628135798169e-8
0.0000112394208   2.820663141090191e-8   2.820663141090191e-8   2.8569465851806572e-8
0.00001201423092   3.008424827493379e-8   3.008424827493379e-8   3.047123533637543e-8
0.000012842487900000002   3.20869334119779e-8   3.20869334119779e-8   3.24996819027594e-8
0.000013727849700000001   3.4222947959280563e-8   3.4222947959280563e-8   3.4663172954886214e-8
0.000014674245240000002   3.65011485818953e-8   3.65011485818953e-8   3.697067908502979e-8
0.0000156858744   3.8930981895998423e-8   3.8930981895998423e-8   3.943176842539039e-8
0.00001676720802   4.1522479020119875e-8   4.1522479020119875e-8   4.205660112923559e-8
0.00001792312338   4.4286573871991816e-8   4.4286573871991816e-8   4.485625176214273e-8
0.00001915876872   4.723477150859999e-8   4.723477150859999e-8   4.7842373375760844e-8
0.00002047956324   5.037914310976397e-8   5.037914310976397e-8   5.102719242686256e-8
0.000021891400320000003   5.373280330924154e-8   5.373280330924154e-8   5.442399224857065e-8
0.00002340057978   5.730973976474662e-8   5.7309452940337834e-8   5.8046940428059294e-8
0.000025013740139999998   6.112464506239007e-8   6.112433914510177e-8   6.191091854870703e-8
0.000026738197319999997   6.519370893820741e-8   6.519338265602395e-8   6.60323246023222e-8
0.0000285815382   6.953364764714779e-8   6.95332996443919e-8   7.042773963860992e-8
0.00003055189158   7.416233588987842e-8   7.416196472141328e-8   7.511594544195812e-8
0.0000326581314   7.909927187326241e-8   7.909887599636639e-8   8.01163625610867e-8
0.00003490953804   8.436434803658958e-8   8.436434803658958e-8   8.544956687930187e-8
0.00003731613702   8.998029467715654e-8   8.997984434167234e-8   9.113775411978868e-8
0.000039888699   9.597021382125886e-8   9.596973350728716e-8   9.720472445047377e-8
0.000042638604299999994   1.0235885816062581e-7   1.0235834587261745e-7   1.036755489687649e-7
0.00004557804612   1.0917269468629118e-7   1.0917160190754477e-7   1.1057648523015384e-7
0.00004872016602   1.1644020176062089e-7   1.1643903623678658e-7   1.1793744110812181e-7
0.000052078918439999995   1.241915377664097e-7   1.241896731009335e-7   1.2578844720283254e-7
0.00005566913844   1.3245801883355985e-7   1.3245669297391692e-7   1.3416189377735069e-7
